customer_id,income,employment_status,age_band,debt_to_income,credit_history_length,existing_debt,missed_payments_12m,housing_status,region,digital_access_score,protected_group_proxy,loan_default
ECB-00268,61302.0,employed,50-64,0.717,3.6,46403.0,0,social_rent,Rural,69.5,B,1
ECB-00269,37099.0,employed,65+,0.094,13.9,2121.0,0,mortgage,Limerick,46.2,A,0
ECB-00270,56834.0,employed,25-34,0.128,14.8,5733.0,0,living_with_family,Dublin,60.6,A,0
ECB-00271,25781.0,employed,50-64,0.159,3.3,3566.0,1,social_rent,Dublin,47.2,B,0
ECB-00272,66239.0,employed,50-64,0.456,5.0,30919.0,0,social_rent,Dublin,69.8,A,0
ECB-00273,53681.0,self_employed,18-24,0.693,7.9,25522.0,0,social_rent,Rural,58.7,A,0
ECB-00274,27148.0,self_employed,50-64,0.506,7.7,15258.0,1,mortgage,Limerick,90.9,A,0
ECB-00275,42159.0,employed,25-34,0.469,0.3,16516.0,0,private_rent,Cork,66.1,A,1
ECB-00276,63818.0,employed,35-49,0.246,6.8,16451.0,1,private_rent,Dublin,62.2,B,0
ECB-00277,26461.0,employed,35-49,0.405,17.6,4464.0,0,private_rent,Rural,64.8,A,0
ECB-00278,17855.0,part_time,25-34,0.298,19.2,3831.0,1,owner,Dublin,74.7,A,0
ECB-00279,25218.0,part_time,25-34,0.387,5.2,4813.0,0,private_rent,Limerick,89.8,B,0
ECB-00280,121783.0,employed,25-34,0.181,3.8,23855.0,0,living_with_family,Limerick,49.3,A,0
ECB-00281,31007.0,employed,25-34,0.181,6.1,3022.0,0,mortgage,Dublin,68.0,B,0
ECB-00282,58272.0,employed,35-49,0.232,17.9,12423.0,0,living_with_family,Cork,39.8,A,0
ECB-00283,47179.0,employed,25-34,0.431,12.9,8139.0,1,mortgage,Dublin,85.0,B,0
ECB-00284,35765.0,self_employed,25-34,0.717,16.1,13101.0,1,owner,Cork,66.1,A,1
ECB-00285,50137.0,employed,35-49,0.131,13.7,3989.0,2,owner,Rural,41.1,A,0
ECB-00286,34307.0,employed,35-49,0.242,1.6,8084.0,0,private_rent,Limerick,40.0,B,1
ECB-00287,35726.0,employed,35-49,0.616,3.6,12128.0,0,private_rent,Rural,77.7,B,0
ECB-00288,22080.0,employed,65+,0.156,9.9,3456.0,0,mortgage,Galway,22.0,A,0
ECB-00289,46120.0,employed,35-49,0.526,5.8,23803.0,0,private_rent,Dublin,73.0,A,0
ECB-00290,43328.0,part_time,50-64,0.653,5.0,32339.0,1,mortgage,Limerick,60.3,A,1
ECB-00291,43066.0,employed,18-24,0.264,1.6,10122.0,0,mortgage,Cork,59.5,B,0
ECB-00292,23994.0,unemployed,50-64,0.668,11.8,13790.0,1,social_rent,Dublin,50.9,B,1
ECB-00293,60545.0,employed,65+,0.298,14.2,15006.0,0,private_rent,Cork,34.8,A,0
ECB-00294,28146.0,part_time,50-64,0.33,14.8,4061.0,0,private_rent,Galway,59.2,A,0
ECB-00295,12303.0,unemployed,35-49,0.35,9.8,3274.0,1,private_rent,Limerick,78.3,A,0
ECB-00296,12000.0,unemployed,35-49,0.603,5.0,7463.0,2,living_with_family,Dublin,57.7,B,1
ECB-00297,14917.0,part_time,25-34,0.424,9.5,2321.0,0,mortgage,Rural,75.6,A,1
ECB-00298,25637.0,part_time,35-49,0.5,0.6,5789.0,1,mortgage,Cork,63.6,A,0
ECB-00299,44817.0,self_employed,50-64,0.57,0.0,21228.0,1,owner,Dublin,74.0,B,0
ECB-00300,62561.0,part_time,65+,0.472,16.8,30335.0,0,private_rent,Dublin,59.5,A,0
ECB-00301,59145.0,employed,35-49,0.721,13.8,25401.0,2,private_rent,Rural,58.3,A,1
ECB-00302,31597.0,employed,18-24,0.321,4.9,10621.0,2,private_rent,Cork,50.8,A,0
ECB-00303,24399.0,employed,35-49,0.179,6.5,2703.0,0,mortgage,Cork,85.2,A,0
ECB-00304,23710.0,part_time,25-34,0.21,1.5,3604.0,0,owner,Dublin,48.4,B,0
ECB-00305,67191.0,employed,25-34,0.386,14.6,28839.0,0,private_rent,Limerick,77.0,A,0
ECB-00306,42223.0,employed,25-34,0.304,11.1,8791.0,1,living_with_family,Limerick,68.6,A,0
ECB-00307,59510.0,self_employed,50-64,0.293,10.0,14471.0,0,mortgage,Dublin,59.7,A,0
ECB-00308,42980.0,employed,25-34,0.349,8.5,16468.0,0,owner,Rural,75.7,A,0
ECB-00309,64386.0,employed,25-34,0.47,6.1,16983.0,0,mortgage,Dublin,92.6,A,0
ECB-00310,22725.0,employed,18-24,0.338,0.0,3251.0,1,mortgage,Dublin,79.3,A,1
ECB-00311,95979.0,employed,50-64,0.314,9.8,33662.0,0,mortgage,Galway,70.3,A,0
ECB-00312,28265.0,employed,35-49,0.287,5.7,6476.0,0,mortgage,Limerick,97.2,A,0
ECB-00313,59983.0,employed,18-24,0.135,2.3,9111.0,1,private_rent,Dublin,32.9,B,0
ECB-00314,41255.0,employed,18-24,0.312,13.4,13443.0,1,mortgage,Galway,48.0,A,0
ECB-00315,39836.0,employed,35-49,0.593,8.2,19509.0,0,mortgage,Dublin,54.6,B,0
ECB-00316,41836.0,employed,25-34,0.114,0.0,3469.0,1,owner,Galway,93.5,A,0
ECB-00317,52314.0,self_employed,35-49,0.221,5.7,8474.0,0,social_rent,Galway,85.0,A,0
ECB-00318,51561.0,employed,35-49,0.779,3.3,19389.0,1,mortgage,Rural,32.1,B,0
ECB-00319,26277.0,unemployed,65+,0.321,12.8,6011.0,0,mortgage,Cork,44.1,A,0
ECB-00320,27678.0,unemployed,25-34,0.558,1.1,15545.0,1,owner,Galway,39.2,B,1
ECB-00321,54140.0,employed,35-49,0.133,10.8,8188.0,1,private_rent,Galway,67.3,A,0
ECB-00322,100826.0,employed,18-24,0.53,3.0,59788.0,1,social_rent,Dublin,84.2,A,0
ECB-00323,48622.0,employed,65+,0.168,11.0,9164.0,1,owner,Dublin,69.6,A,0
ECB-00324,46949.0,part_time,65+,0.621,14.3,10646.0,0,owner,Rural,56.8,A,0
ECB-00325,56552.0,self_employed,50-64,0.259,8.1,11149.0,0,owner,Dublin,60.3,A,0
ECB-00326,22580.0,part_time,35-49,0.576,7.8,6635.0,0,private_rent,Limerick,66.3,A,0
ECB-00327,50592.0,employed,25-34,0.147,7.3,6245.0,0,living_with_family,Dublin,80.3,A,0
ECB-00328,58479.0,self_employed,50-64,0.439,8.4,28402.0,1,mortgage,Rural,100.0,A,1
ECB-00329,41363.0,employed,50-64,0.579,10.3,25168.0,1,mortgage,Dublin,41.7,B,1
ECB-00330,34813.0,part_time,25-34,0.303,9.6,10992.0,0,private_rent,Rural,96.6,A,0
ECB-00331,61948.0,employed,35-49,0.618,14.4,24592.0,1,private_rent,Limerick,67.4,B,0
ECB-00332,46142.0,self_employed,35-49,0.151,5.7,5245.0,0,mortgage,Dublin,82.8,A,0
ECB-00333,12000.0,part_time,50-64,0.309,9.7,2133.0,0,owner,Limerick,71.3,A,0
ECB-00334,99233.0,employed,35-49,0.234,21.2,18402.0,0,mortgage,Galway,93.3,A,0
ECB-00335,36707.0,self_employed,35-49,0.278,8.3,6047.0,0,private_rent,Dublin,68.9,B,1
ECB-00336,32194.0,employed,35-49,0.281,8.5,9028.0,1,private_rent,Dublin,56.3,A,0
ECB-00337,15690.0,part_time,25-34,0.538,1.9,6085.0,1,private_rent,Limerick,71.1,B,1
ECB-00338,40079.0,employed,35-49,0.377,4.8,13758.0,0,social_rent,Limerick,88.3,A,0
ECB-00339,12669.0,unemployed,18-24,0.293,3.9,3895.0,1,mortgage,Dublin,68.0,A,0
ECB-00340,30121.0,employed,50-64,0.571,11.3,10153.0,1,mortgage,Rural,25.7,B,0
ECB-00341,12000.0,unemployed,35-49,0.718,11.9,7299.0,0,owner,Dublin,60.9,B,0
ECB-00342,36693.0,part_time,35-49,0.313,10.2,11803.0,0,social_rent,Dublin,69.8,A,0
ECB-00343,104642.0,self_employed,25-34,0.144,12.7,16774.0,0,private_rent,Galway,62.2,B,0
ECB-00344,41824.0,part_time,25-34,0.276,3.3,5554.0,1,mortgage,Dublin,59.1,A,0
ECB-00345,43121.0,part_time,35-49,0.598,11.0,23082.0,0,owner,Dublin,86.8,B,0
ECB-00346,13771.0,unemployed,25-34,0.145,8.6,1394.0,2,private_rent,Cork,25.3,A,0
ECB-00347,48879.0,employed,18-24,0.165,5.1,4656.0,0,private_rent,Dublin,69.7,A,0
ECB-00348,56496.0,self_employed,50-64,0.462,6.6,12427.0,0,private_rent,Dublin,69.9,A,1
ECB-00349,31190.0,employed,35-49,0.647,3.5,16513.0,1,mortgage,Limerick,100.0,B,1
ECB-00350,38500.0,self_employed,35-49,0.291,2.2,6922.0,0,social_rent,Galway,67.7,A,0
ECB-00351,68497.0,employed,35-49,0.483,10.2,29282.0,0,private_rent,Rural,76.0,A,0
ECB-00352,76163.0,self_employed,50-64,0.377,11.1,16511.0,0,private_rent,Galway,70.3,A,0
ECB-00353,43260.0,self_employed,25-34,0.328,7.8,4975.0,0,private_rent,Cork,64.7,B,0
ECB-00354,27233.0,employed,50-64,0.543,8.4,14252.0,0,social_rent,Dublin,99.7,A,0
ECB-00355,40822.0,employed,65+,0.161,9.8,3153.0,0,living_with_family,Limerick,32.0,A,1
ECB-00356,15114.0,part_time,35-49,0.095,11.1,793.0,0,private_rent,Dublin,56.0,A,0
ECB-00357,29906.0,part_time,35-49,0.22,8.8,3534.0,0,mortgage,Dublin,81.6,A,0
ECB-00358,52309.0,employed,50-64,0.112,6.6,3671.0,0,mortgage,Rural,72.6,A,0
ECB-00359,41282.0,self_employed,35-49,0.261,13.0,7953.0,0,social_rent,Limerick,62.9,A,0
ECB-00360,16376.0,unemployed,35-49,0.289,11.9,4724.0,3,private_rent,Galway,61.7,B,1
ECB-00361,56252.0,employed,35-49,0.2,0.5,9775.0,0,owner,Dublin,84.5,A,0
ECB-00362,52344.0,employed,25-34,0.272,8.8,6654.0,0,owner,Dublin,76.7,A,0
ECB-00363,27155.0,employed,25-34,0.154,3.5,2074.0,1,social_rent,Cork,55.2,A,0
ECB-00364,41607.0,self_employed,35-49,0.061,9.2,2608.0,0,social_rent,Limerick,72.3,A,0
ECB-00365,56074.0,employed,25-34,0.589,0.0,18152.0,1,living_with_family,Cork,67.1,A,0
ECB-00366,52946.0,part_time,35-49,0.23,9.5,6392.0,0,mortgage,Dublin,71.5,B,0
ECB-00367,41259.0,self_employed,35-49,0.325,12.2,4734.0,0,private_rent,Dublin,62.2,A,0
ECB-00368,59747.0,employed,65+,0.478,12.9,27677.0,0,social_rent,Galway,30.3,A,0
ECB-00369,38630.0,part_time,18-24,0.675,0.0,24533.0,1,mortgage,Limerick,75.1,B,0
ECB-00370,26462.0,part_time,35-49,0.095,18.7,1576.0,0,owner,Dublin,77.9,A,0
ECB-00371,78181.0,employed,35-49,0.422,14.5,11736.0,0,living_with_family,Dublin,93.5,A,0
ECB-00372,80096.0,employed,18-24,0.604,1.7,47321.0,0,owner,Dublin,44.3,A,1
ECB-00373,86784.0,employed,25-34,0.628,7.1,23425.0,2,private_rent,Dublin,66.7,A,0
ECB-00374,51582.0,employed,25-34,0.21,0.0,7783.0,1,private_rent,Galway,58.9,B,0
ECB-00375,121382.0,employed,25-34,0.362,11.0,44879.0,0,private_rent,Dublin,55.9,B,0
ECB-00376,12373.0,unemployed,25-34,0.59,1.4,3984.0,1,mortgage,Galway,40.3,A,0
ECB-00377,121277.0,employed,35-49,0.458,12.0,36277.0,0,private_rent,Limerick,48.8,A,0
ECB-00378,65890.0,employed,35-49,0.246,13.8,14244.0,0,mortgage,Rural,72.9,A,0
ECB-00379,52846.0,part_time,18-24,0.33,4.1,15498.0,0,social_rent,Rural,59.0,A,0
ECB-00380,40376.0,employed,25-34,0.556,3.0,16164.0,1,mortgage,Dublin,53.1,A,0
ECB-00381,23866.0,unemployed,18-24,0.646,11.0,10752.0,3,private_rent,Dublin,93.7,A,1
ECB-00382,54946.0,part_time,35-49,0.43,8.5,16195.0,0,private_rent,Dublin,100.0,A,0
ECB-00383,25728.0,employed,25-34,0.304,9.0,5778.0,2,owner,Limerick,62.0,B,0
ECB-00384,38993.0,employed,35-49,0.529,3.7,12935.0,0,mortgage,Dublin,36.0,B,0
ECB-00385,12000.0,unemployed,25-34,0.148,9.5,987.0,1,private_rent,Cork,75.1,A,0
ECB-00386,43034.0,self_employed,18-24,0.103,3.4,2684.0,1,owner,Dublin,30.5,A,0
ECB-00387,12000.0,unemployed,65+,0.458,6.6,4021.0,5,owner,Dublin,27.7,A,1
ECB-00388,42277.0,employed,25-34,0.16,15.5,4423.0,1,mortgage,Limerick,75.4,A,0
ECB-00389,107754.0,part_time,25-34,0.478,17.6,42191.0,1,living_with_family,Galway,43.1,A,0
ECB-00390,101014.0,self_employed,25-34,0.41,13.8,35409.0,0,private_rent,Cork,62.7,A,0
ECB-00391,21958.0,employed,65+,0.449,18.0,11301.0,1,mortgage,Rural,20.3,B,0
ECB-00392,59879.0,self_employed,35-49,0.111,17.7,5613.0,0,living_with_family,Dublin,69.0,A,0
ECB-00393,66804.0,self_employed,35-49,0.247,3.1,15442.0,0,mortgage,Dublin,88.2,A,0
ECB-00394,40052.0,employed,65+,0.185,8.0,3170.0,0,mortgage,Cork,41.0,A,0
ECB-00395,50526.0,employed,18-24,0.208,2.3,10091.0,0,mortgage,Galway,67.7,A,0
ECB-00396,32734.0,part_time,65+,0.188,15.0,4663.0,1,mortgage,Galway,37.3,A,0
ECB-00397,25439.0,employed,25-34,0.21,7.0,5564.0,1,mortgage,Dublin,54.6,A,0
ECB-00398,26385.0,employed,35-49,0.646,3.2,19211.0,1,private_rent,Rural,48.0,B,0
ECB-00399,45350.0,employed,35-49,0.402,8.5,9741.0,0,owner,Dublin,77.1,B,0
ECB-00400,43887.0,employed,35-49,0.441,8.0,21131.0,1,private_rent,Cork,37.6,B,0
ECB-00401,12000.0,unemployed,65+,0.27,17.9,2870.0,2,mortgage,Galway,46.0,A,0
ECB-00402,20221.0,part_time,25-34,0.399,8.7,7588.0,0,mortgage,Rural,75.4,A,0
ECB-00403,44784.0,employed,65+,0.706,3.6,23003.0,1,owner,Galway,68.4,A,1
ECB-00404,24317.0,unemployed,35-49,0.097,10.5,1488.0,0,private_rent,Rural,75.9,A,0
ECB-00405,27932.0,part_time,35-49,0.371,16.7,10246.0,0,private_rent,Dublin,66.7,A,0
ECB-00406,87105.0,employed,65+,0.658,13.7,21055.0,2,mortgage,Galway,36.8,B,1
ECB-00407,21138.0,part_time,18-24,0.282,9.6,4669.0,1,owner,Rural,84.7,A,0
ECB-00408,50863.0,employed,65+,0.473,10.9,9848.0,0,mortgage,Cork,36.4,A,0
ECB-00409,13915.0,unemployed,35-49,0.656,11.4,5056.0,0,social_rent,Cork,52.7,A,0
ECB-00410,60754.0,self_employed,50-64,0.509,4.6,28764.0,2,mortgage,Rural,92.3,A,0
ECB-00411,32803.0,self_employed,25-34,0.689,7.2,21558.0,1,private_rent,Dublin,74.5,A,1
ECB-00412,111005.0,employed,35-49,0.222,7.3,26121.0,0,mortgage,Cork,75.1,A,0
ECB-00413,13510.0,part_time,35-49,0.287,11.0,3580.0,0,owner,Rural,78.8,A,0
ECB-00414,100908.0,employed,35-49,0.159,4.2,14239.0,1,private_rent,Rural,66.3,A,0
ECB-00415,43701.0,employed,25-34,0.316,0.9,15280.0,0,mortgage,Rural,37.1,B,0
ECB-00416,59790.0,employed,25-34,0.206,10.9,9613.0,1,owner,Rural,72.5,A,0
ECB-00417,52707.0,part_time,50-64,0.468,10.7,21515.0,0,living_with_family,Dublin,67.7,A,0
ECB-00418,68593.0,employed,18-24,0.238,5.1,17017.0,1,owner,Rural,52.5,A,0
ECB-00419,12000.0,unemployed,50-64,0.524,13.4,6040.0,1,mortgage,Cork,43.4,B,1
ECB-00420,61086.0,self_employed,65+,0.478,12.4,28224.0,1,mortgage,Galway,51.2,A,0
ECB-00421,108052.0,employed,18-24,0.128,6.0,10782.0,1,mortgage,Cork,43.6,A,1
ECB-00422,31280.0,employed,25-34,0.289,6.7,6983.0,0,private_rent,Rural,65.4,A,0
ECB-00423,120969.0,employed,35-49,0.213,7.2,22401.0,2,owner,Galway,63.2,A,0
ECB-00424,55468.0,self_employed,18-24,0.498,6.3,25156.0,0,living_with_family,Rural,65.9,A,0
ECB-00425,23790.0,part_time,35-49,0.252,20.3,4708.0,0,private_rent,Dublin,75.2,A,0
ECB-00426,31195.0,employed,35-49,0.259,12.4,4029.0,1,living_with_family,Dublin,79.2,A,0
ECB-00427,23532.0,part_time,35-49,0.696,11.4,8988.0,1,social_rent,Cork,50.2,B,1
ECB-00428,19344.0,employed,35-49,0.232,12.5,3344.0,0,living_with_family,Dublin,83.7,A,0
ECB-00429,23983.0,part_time,35-49,0.356,0.0,4379.0,0,private_rent,Limerick,64.1,A,0
ECB-00430,14499.0,unemployed,35-49,0.577,10.2,5759.0,3,mortgage,Dublin,99.6,A,1
ECB-00431,17827.0,part_time,25-34,0.267,13.2,2223.0,1,mortgage,Galway,57.5,A,0
ECB-00432,65286.0,self_employed,35-49,0.515,8.9,15713.0,0,private_rent,Dublin,39.0,A,0
ECB-00433,26200.0,part_time,50-64,0.383,8.3,10275.0,0,mortgage,Dublin,83.0,A,0
ECB-00434,35028.0,employed,35-49,0.469,3.6,12873.0,0,private_rent,Galway,75.7,A,0
ECB-00435,36252.0,employed,35-49,0.428,6.2,15122.0,1,owner,Dublin,84.6,B,0
ECB-00436,54710.0,employed,25-34,0.108,4.2,2121.0,0,social_rent,Dublin,73.6,A,0
ECB-00437,43373.0,employed,18-24,0.469,9.7,11760.0,0,mortgage,Dublin,100.0,B,0
ECB-00438,18980.0,part_time,25-34,0.353,16.3,2441.0,0,living_with_family,Dublin,59.6,B,0
ECB-00439,49343.0,self_employed,18-24,0.351,14.6,6101.0,1,owner,Galway,86.8,A,0
ECB-00440,28259.0,part_time,65+,0.073,9.1,778.0,0,owner,Dublin,42.5,A,0
ECB-00441,27924.0,employed,25-34,0.314,5.0,6734.0,0,social_rent,Cork,76.9,A,0
ECB-00442,22852.0,part_time,50-64,0.347,4.6,3352.0,1,social_rent,Limerick,75.2,B,0
ECB-00443,60518.0,employed,25-34,0.189,3.2,11337.0,0,private_rent,Cork,83.0,A,0
ECB-00444,60323.0,employed,25-34,0.265,3.3,12197.0,0,living_with_family,Galway,82.0,A,0
ECB-00445,42046.0,self_employed,35-49,0.437,5.8,10048.0,0,mortgage,Dublin,9.7,A,0
ECB-00446,19918.0,unemployed,25-34,0.517,13.0,10506.0,1,social_rent,Rural,61.8,B,0
ECB-00447,30002.0,self_employed,50-64,0.159,4.8,3607.0,1,mortgage,Cork,57.6,A,0
ECB-00448,30423.0,employed,65+,0.311,19.0,5958.0,0,private_rent,Dublin,45.2,A,0
ECB-00449,41645.0,self_employed,50-64,0.508,15.6,17009.0,1,mortgage,Rural,62.9,A,0
ECB-00450,91483.0,employed,25-34,0.685,10.0,55673.0,0,owner,Galway,85.6,A,1
ECB-00451,28003.0,part_time,50-64,0.267,14.9,5957.0,0,private_rent,Galway,66.6,B,0
ECB-00452,37076.0,self_employed,25-34,0.409,1.4,16630.0,0,private_rent,Rural,53.9,B,0
ECB-00453,93420.0,employed,50-64,0.119,5.6,7035.0,0,owner,Dublin,41.6,A,0
ECB-00454,40982.0,employed,35-49,0.46,9.5,12774.0,1,living_with_family,Rural,95.6,A,0
ECB-00455,114722.0,employed,25-34,0.65,9.7,77314.0,2,private_rent,Galway,51.3,B,0
ECB-00456,12966.0,unemployed,25-34,0.56,15.9,6244.0,1,owner,Cork,65.6,A,0
ECB-00457,29576.0,employed,18-24,0.49,0.0,16273.0,0,private_rent,Dublin,100.0,A,1
ECB-00458,26825.0,part_time,25-34,0.369,5.7,9737.0,1,owner,Dublin,56.8,A,1
ECB-00459,41686.0,self_employed,50-64,0.357,8.1,11311.0,1,owner,Rural,63.0,A,0
ECB-00460,29178.0,self_employed,50-64,0.421,5.8,10525.0,0,private_rent,Dublin,67.2,B,0
ECB-00461,150375.0,employed,65+,0.497,8.1,50483.0,0,owner,Dublin,23.1,A,0
ECB-00462,18837.0,unemployed,25-34,0.511,6.0,4351.0,2,owner,Limerick,37.0,A,1
ECB-00463,57464.0,employed,35-49,0.651,7.2,25258.0,0,private_rent,Limerick,59.3,A,0
ECB-00464,37879.0,self_employed,25-34,0.545,16.0,11872.0,0,owner,Dublin,60.0,A,0
ECB-00465,32360.0,self_employed,35-49,0.515,3.2,14880.0,1,private_rent,Rural,65.4,B,0
ECB-00466,73976.0,self_employed,25-34,0.545,12.7,35703.0,0,private_rent,Cork,50.4,A,0
ECB-00467,12000.0,unemployed,25-34,0.326,15.1,4309.0,4,owner,Rural,75.8,A,0
ECB-00468,27881.0,employed,35-49,0.509,5.8,5864.0,0,mortgage,Dublin,29.2,A,1
ECB-00469,41719.0,employed,25-34,0.446,9.9,13476.0,1,owner,Dublin,66.7,A,0
ECB-00470,85645.0,employed,35-49,0.653,11.5,37407.0,1,private_rent,Galway,74.5,A,0
ECB-00471,39398.0,employed,35-49,0.4,10.6,12179.0,2,owner,Dublin,73.9,A,0
ECB-00472,50610.0,employed,25-34,0.301,8.9,6793.0,0,living_with_family,Cork,60.1,B,0
ECB-00473,42494.0,employed,65+,0.704,10.0,22233.0,2,mortgage,Dublin,35.1,B,0
ECB-00474,83560.0,employed,35-49,0.195,11.9,14265.0,1,private_rent,Limerick,64.5,A,0
ECB-00475,22854.0,employed,50-64,0.258,6.6,3540.0,0,owner,Rural,90.2,A,0
ECB-00476,64938.0,employed,35-49,0.518,8.6,29304.0,0,mortgage,Rural,57.2,A,0
ECB-00477,42638.0,self_employed,50-64,0.362,9.4,8688.0,1,mortgage,Rural,85.6,A,0
ECB-00478,70700.0,self_employed,50-64,0.354,13.0,16148.0,0,private_rent,Rural,88.5,A,0
ECB-00479,29026.0,employed,50-64,0.731,18.5,22839.0,1,living_with_family,Cork,31.8,B,1
ECB-00480,42430.0,employed,35-49,0.468,4.7,7356.0,1,owner,Cork,60.7,B,1
ECB-00481,44528.0,employed,25-34,0.396,8.8,10020.0,0,owner,Rural,50.4,A,0
ECB-00482,26730.0,self_employed,18-24,0.307,0.0,9020.0,0,mortgage,Rural,36.0,B,0
ECB-00483,26208.0,employed,35-49,0.091,16.2,1112.0,1,mortgage,Rural,82.3,A,0
ECB-00484,35912.0,employed,18-24,0.04,4.7,955.0,0,social_rent,Limerick,76.5,A,0
ECB-00485,49438.0,employed,25-34,0.509,6.9,17933.0,0,social_rent,Dublin,72.7,A,0
ECB-00486,33170.0,employed,18-24,0.189,4.8,5469.0,0,social_rent,Rural,48.5,A,0
ECB-00487,40194.0,employed,35-49,0.082,9.0,2770.0,0,owner,Rural,71.8,A,0
ECB-00488,17962.0,self_employed,25-34,0.328,4.7,5024.0,0,mortgage,Galway,39.4,B,0
ECB-00489,39467.0,self_employed,35-49,0.501,14.7,21809.0,0,private_rent,Rural,69.4,A,0
ECB-00490,73911.0,self_employed,50-64,0.326,11.9,16017.0,1,mortgage,Galway,56.1,A,0
ECB-00491,64044.0,self_employed,50-64,0.302,12.6,14338.0,0,private_rent,Rural,86.9,A,0
ECB-00492,40357.0,self_employed,25-34,0.799,5.0,36139.0,1,mortgage,Dublin,56.5,B,1
ECB-00493,52034.0,employed,35-49,0.202,4.7,4755.0,1,mortgage,Rural,72.2,A,0
ECB-00494,17924.0,part_time,35-49,0.146,7.9,2892.0,0,social_rent,Dublin,67.2,B,0
ECB-00495,87172.0,employed,35-49,0.501,12.7,48377.0,1,mortgage,Dublin,61.6,B,0
ECB-00496,118243.0,employed,35-49,0.246,11.1,32401.0,2,living_with_family,Dublin,69.9,A,0
ECB-00497,50220.0,self_employed,25-34,0.085,4.5,1729.0,0,mortgage,Cork,73.5,A,0
ECB-00498,149613.0,employed,65+,0.478,17.0,58035.0,0,owner,Dublin,35.9,A,0
ECB-00499,30901.0,employed,18-24,0.345,0.0,10867.0,0,mortgage,Rural,70.3,B,1
ECB-00500,16465.0,part_time,50-64,0.487,5.1,4820.0,0,owner,Galway,83.5,A,0
ECB-00501,21007.0,part_time,35-49,0.286,9.3,4934.0,1,mortgage,Rural,75.2,A,0
ECB-00502,14786.0,unemployed,25-34,0.161,2.4,1325.0,1,owner,Dublin,61.6,A,0
ECB-00503,131983.0,employed,50-64,0.235,3.5,14098.0,2,private_rent,Dublin,71.1,A,0
ECB-00504,36979.0,employed,18-24,0.594,12.6,22668.0,0,social_rent,Limerick,56.5,B,0
ECB-00505,17672.0,part_time,50-64,0.476,15.6,9546.0,1,mortgage,Limerick,60.9,B,0
ECB-00506,31123.0,employed,35-49,0.524,20.4,6617.0,3,owner,Galway,46.6,A,0
ECB-00507,48290.0,part_time,25-34,0.406,10.8,8767.0,2,mortgage,Rural,92.8,A,0
ECB-00508,73042.0,employed,18-24,0.202,7.9,12132.0,1,private_rent,Rural,100.0,A,0
ECB-00509,33731.0,employed,50-64,0.433,7.7,6117.0,1,private_rent,Galway,50.3,B,0
ECB-00510,20048.0,employed,25-34,0.773,6.7,13243.0,0,owner,Rural,82.2,A,0
ECB-00511,15658.0,part_time,50-64,0.237,13.0,3441.0,0,private_rent,Limerick,89.2,B,0
ECB-00512,101170.0,employed,50-64,0.642,15.6,44302.0,0,mortgage,Galway,50.8,A,1
ECB-00513,63574.0,employed,35-49,0.49,12.6,29764.0,0,mortgage,Cork,29.1,A,0
ECB-00514,43222.0,employed,25-34,0.688,4.1,13119.0,1,owner,Dublin,90.3,B,0
ECB-00515,108118.0,employed,50-64,0.777,10.5,49644.0,1,living_with_family,Dublin,67.8,A,0
ECB-00516,112561.0,employed,65+,0.28,9.5,31403.0,2,owner,Limerick,42.6,A,0
ECB-00517,28447.0,part_time,18-24,0.209,2.8,2499.0,2,owner,Limerick,68.9,A,0
ECB-00518,46263.0,employed,25-34,0.515,17.0,13785.0,1,owner,Dublin,61.4,A,0
ECB-00519,20024.0,part_time,25-34,0.499,2.3,8457.0,0,private_rent,Galway,100.0,B,1
ECB-00520,22892.0,part_time,35-49,0.193,19.8,2427.0,0,mortgage,Dublin,53.4,B,0
ECB-00521,21500.0,employed,50-64,0.637,11.4,10055.0,1,mortgage,Dublin,68.9,B,1
ECB-00522,23845.0,employed,35-49,0.429,6.1,10435.0,0,mortgage,Rural,91.3,A,0
ECB-00523,21478.0,self_employed,35-49,0.443,8.9,5380.0,1,private_rent,Cork,91.2,A,0
ECB-00524,68363.0,employed,25-34,0.211,4.9,10058.0,1,mortgage,Dublin,82.7,B,0
ECB-00525,23095.0,employed,25-34,0.605,5.7,5094.0,0,social_rent,Cork,60.3,A,0
ECB-00526,35323.0,unemployed,25-34,0.876,8.9,28368.0,2,mortgage,Cork,60.3,B,1
ECB-00527,12000.0,unemployed,50-64,0.43,6.8,3275.0,2,owner,Limerick,28.9,A,1
ECB-00528,63182.0,part_time,35-49,0.368,3.6,24144.0,0,living_with_family,Rural,66.7,A,0
ECB-00529,39566.0,employed,35-49,0.303,7.3,5046.0,0,social_rent,Galway,68.6,A,0
ECB-00530,23045.0,self_employed,50-64,0.458,1.7,10299.0,0,mortgage,Galway,81.4,A,0
ECB-00531,83092.0,self_employed,18-24,0.06,0.0,4951.0,0,social_rent,Cork,100.0,A,0
ECB-00532,87627.0,employed,25-34,0.314,1.8,26731.0,0,mortgage,Galway,80.8,A,0
ECB-00533,31017.0,self_employed,25-34,0.657,17.2,19114.0,3,mortgage,Dublin,87.3,A,0
ECB-00534,40165.0,employed,65+,0.219,15.6,4744.0,0,social_rent,Dublin,51.7,A,0
ECB-00535,31020.0,employed,50-64,0.591,11.6,12526.0,0,private_rent,Rural,91.1,A,0
